V1,V2
HOXA9,SMYD1
HOXA9,CDC42BPA
HOXA9,ZIC5
HOXA9,PIK3R1
HOXA9,KCNIP2
HOXA9,CRHBP
HOXA9,GSK3B
HOXA9,RASSF7
HOXA9,FGF6
HOXA9,SYT13
HOXA9,HSPB7
HLF,CREBBP
HLF,FGF21
HLF,LEP
HLF,KCNJ3
HLF,GBX2
HLF,CLEC3B
HLF,WNT3A
HLF,SORBS1
HLF,FLT1
HLF,SLC24A2
FOXO4,CTNNB1
FOXO4,CREBBP
FOXO4,ATF7
FOXO4,PIK3CA
FOXO4,NAT1
FOXO4,KY
FOXO4,KCNIP2
FOXO4,JAG1
FOXO4,IGF1R
FOXO4,AKT2
FOXO4,KIF20A
FOXO4,DIAPH3
FOXO4,WNT2B
FOXO4,AKT1
FOXO4,CPA2
FOXO4,NDST4
FOXO4,KCNA2
FOXO4,KIAA0408
FOXO3B,SLC30A8
FOXO3B,CDK6
FOXO3B,PIK3CA
FOXO3B,KCNIP2
FOXO3B,DLL1
FOXO3B,IGF1R
FOXO3B,KIF20A
FOXO3B,DIAPH3
FOXO3B,PDE3B
FOXO3B,GRB2
FOXO3B,SLC24A2
FOXO3B,KIAA0408
FOXO3,FOXF2
FOXO3,BBC3
FOXO3,ARNT
FOXO3,AHR
FOXO3,FOXM1
FOXO3,SLC30A8
FOXO3,CDK6
FOXO3,PIK3CA
FOXO3,KCNIP2
FOXO3,DLL1
FOXO3,IGF1R
FOXO3,AKT2
FOXO3,KIF20A
FOXO3,DIAPH3
FOXO3,PDE3B
FOXO3,GRB2
FOXO3,AKT1
FOXO3,SLC24A2
FOXO3,AKT3
FOXO3,KIAA0408
FOXO1,FOXD1
FOXO1,FOXC1
FOXO1,E2F3
FOXO1,CTNNB1
FOXO1,CREBBP
FOXO1,BACH2
FOXO1,ATF7
FOXO1,ARNT
FOXO1,ALX1
FOXO1,AHR
FOXO1,INHBA
FOXO1,PIK3CA
FOXO1,KCNIP2
FOXO1,JAG1
FOXO1,DLL1
FOXO1,GSK3B
FOXO1,IGF1R
FOXO1,AKT2
FOXO1,KIF20A
FOXO1,DIAPH3
FOXO1,WNT2B
FOXO1,GRB2
FOXO1,AKT1
FOXO1,PCK1
FOXO1,AKT3
FOXO1,FABP4
FOXJ2,CTNNB1
FOXJ2,ATF7
FOXJ2,CDKN1A
FOXJ2,PPM1D
FOXJ2,LHX2
FOXJ2,EXT1
FOXJ2,NAT1
FOXJ2,FGF1
FOXJ2,NXPH1
FOXJ2,CDH20
FOXJ2,DIAPH3
FOXJ2,MSMB
FOXJ2,FHL1
FOXJ2,GNAT3
FOXJ2,ANGPTL7
FOXJ2,RAB6B
FOXJ2,TNMD
FOXJ2,LALBA
FOXF2,CUX1
FOXF2,CDKN1A
FOXF2,PPM1D
FOXF2,RBP4
FOXF2,EXT1
FOXF2,IGF1
FOXF2,BRAF
FOXF2,HOXC12
FOXF2,MARCH4
FOXF2,CPA2
FOXF2,TGFB3
FOXF2,MYH1
FOXD1,CDKN1A
FOXD1,WNT10B
FOXD1,EXT1
FOXD1,WNT16
FOXD1,ITLN1
FOXD1,IGF1
FOXD1,BRAF
FOXD1,IGFBP6
FOXD1,FGF10
FOXD1,TGFB3
FOXD1,FGF20
FOXD1,TNMD
FOXC1,ATF7
FOXC1,ATF6
FOXC1,ATF5
FOXC1,CDKN1A
FOXC1,LEP
FOXC1,GBX2
FOXC1,TRHDE
FOXC1,BRAF
FOXC1,ATOH8
FOXC1,WNT5A
FOXC1,HOXC12
FOXC1,ECT2
FOXC1,DVL2
FOXC1,MSMB
FOXC1,FGF19
FOSB,ESR2
FOSB,BACH1
FOSB,ATF7
FOSB,ATF6
FOSB,ATF5
FOSB,GATA4
FOSB,KLF15
FOSB,RB1CC1
FOSB,RBP4
FOSB,TNNI3
FOSB,WNT10B
FOSB,HSPB6
FOSB,TNXB
FOSB,WNT1
FOSB,WNT11
FOSB,CA4
FOSB,VIT
FOSB,SLC22A18
FOSB,RTN4RL1
FOSB,LRRN4CL
FOSB,KY
FOSB,GADD45B
FOSB,BRAF
FOSB,VGF
FOSB,KIF14
FOSB,WNT2B
FOSB,ITGA7
FOSB,DVL2
FOSB,TEX19
FOSB,MMP9
FOSB,SHC3
FOSB,SLC24A2
FOSB,SGK2
FOSB,FGF16
FOSB,ADRA1A
ESR2,CREBBP
ESR2,BRCA2
ESR2,BACH2
ESR2,NCOA1
ESR2,NCOA3
ESR2,CDKN1A
ESR2,EGFR
ESR2,CRHBP
ESR2,AKT1
E2F7,E2F3
E2F7,CTNNB1
E2F7,BACH1
E2F7,ATF7
E2F7,ATF5
E2F7,INSM1
E2F7,MCM6
E2F7,NOTCH2
E2F7,RAD51
E2F7,RB1
E2F7,UHRF1
E2F7,PPM1D
E2F7,LHX2
E2F7,EPO
E2F7,CDC42BPA
E2F7,GBX2
E2F7,EXT1
E2F7,DTL
E2F7,TNXB
E2F7,RTBDN
E2F7,MELK
E2F7,BMPR1B
E2F7,HIST1H2BO
E2F7,WNT5A
E2F7,MSH6
E2F7,WNT9A
E2F7,PKMYT1
E2F7,IGF1R
E2F7,CDCA7
E2F7,SLC6A4
E2F7,RUNDC1
E2F7,RET
E2F7,NELL2
E2F7,LPL
E2F7,HOXC12
E2F7,HORMAD1
E2F7,HIST1H3H
E2F7,FZD9
E2F7,DLL4
E2F7,DACT2
E2F7,CHRDL1
E2F7,BRSK2
E2F5,E2F3
E2F5,CTNNB1
E2F5,CREBBP
E2F5,BACH1
E2F5,ATF7
E2F5,ATF5
E2F5,INSM1
E2F5,MCM6
E2F5,NOTCH2
E2F5,RAD51
E2F5,RB1
E2F5,UHRF1
E2F5,PPM1D
E2F5,LHX2
E2F5,EPO
E2F5,CDC42BPA
E2F5,GBX2
E2F5,EXT1
E2F5,DTL
E2F5,TNXB
E2F5,RTBDN
E2F5,MELK
E2F5,BMPR1B
E2F5,HIST1H2BO
E2F5,WNT5A
E2F5,MSH6
E2F5,WNT9A
E2F5,PKMYT1
E2F5,IGF1R
E2F5,CDCA7
E2F5,SLC6A4
E2F5,RUNDC1
E2F5,RET
E2F5,NELL2
E2F5,LPL
E2F5,HOXC12
E2F5,HORMAD1
E2F5,HIST1H3H
E2F5,FZD9
E2F5,DLL4
E2F5,DACT2
E2F5,CHRDL1
E2F5,BRSK2
E2F3,CUX1
E2F3,CTNNB1
E2F3,BACH1
E2F3,ATF7
E2F3,ATF5
E2F3,INSM1
E2F3,MCM6
E2F3,NOTCH2
E2F3,RAD51
E2F3,RB1
E2F3,UHRF1
E2F3,CDKN1A
E2F3,PPM1D
E2F3,LHX2
E2F3,EPO
E2F3,CDC42BPA
E2F3,GBX2
E2F3,EXT1
E2F3,PLK1
E2F3,DTL
E2F3,TNXB
E2F3,RTBDN
E2F3,MELK
E2F3,BMPR1B
E2F3,HIST1H2BO
E2F3,WNT5A
E2F3,MSH6
E2F3,WNT9A
E2F3,CCNE2
E2F3,PKMYT1
E2F3,IGF1R
E2F3,CDCA7
E2F3,SLC6A4
E2F3,RUNDC1
E2F3,RET
E2F3,NELL2
E2F3,LPL
E2F3,HOXC12
E2F3,HORMAD1
E2F3,HIST1H3H
E2F3,FZD9
E2F3,DLL4
E2F3,DACT2
E2F3,CHRDL1
E2F3,BRSK2
DDIT3,ATF7
DDIT3,ATF6
DDIT3,ATF5
DDIT3,RB1
DDIT3,PAX7
DDIT3,EXT1
DDIT3,HOXC12
DDIT3,FZD10
DDIT3,FZD5
DDIT3,TMEM145
DDIT3,LGALS12
CUX1,CREBBP
CUX1,ARNT
CUX1,BRIP1
CUX1,GATA4
CUX1,HES1
CUX1,MYT1
CUX1,RB1
CUX1,SIX3
CUX1,GNAZ
CUX1,LHX2
CUX1,ESM1
CUX1,FGF21
CUX1,CDC42BPA
CUX1,RECQL5
CUX1,ZIC5
CUX1,WNT10B
CUX1,PAX7
CUX1,KCNJ3
CUX1,INHBA
CUX1,PDE1C
CUX1,WNT1
CUX1,RTBDN
CUX1,WNT7B
CUX1,WIF1
CUX1,RTN4RL1
CUX1,LRRN4CL
CUX1,JAG1
CUX1,GDF10
CUX1,FZD4
CUX1,FGF8
CUX1,GSK3B
CUX1,FEZF2
CUX1,WNT5A
CUX1,TOP2A
CUX1,GRIA4
CUX1,KIF18B
CUX1,FGF7
CUX1,TFR2
CUX1,KRAS
CUX1,ECT2
CUX1,SHC2
CUX1,MARCH4
CUX1,FGF16
CUX1,ABCB5
CUX1,CDC20B
CUX1,SEL1L2
CUX1,KCNA4
CTNNB1,CREBBP
CTNNB1,APC
CTNNB1,RB1
CTNNB1,APC2
CTNNB1,EGFR
CTNNB1,PLK1
CTNNB1,CDK6
CTNNB1,CCND1
CTNNB1,CA9
CTNNB1,CDC73
CTNNB1,PIK3R1
CTNNB1,GSK3B
CTNNB1,IGF1R
CTNNB1,DVL1
CTNNB1,FLT1
CTNNB1,CSNK1A1
CTNNB1,AXIN1
CTNNB1,AXIN2
CTNNB1,CDH1
CTNNB1,ERBB2
CTNNB1,CASP8
CTNNB1,DVL3
CTNNB1,CSNK1A1L
CREBBP,ALX1
CREBBP,FOXM1
CREBBP,HDAC1
CREBBP,INSM1
CREBBP,NCOA1
CREBBP,NCOA3
CREBBP,RAD51
CREBBP,CDKN1A
CREBBP,MSH2
CREBBP,EGFR
CREBBP,MSH6
CREBBP,FGFR1
CDC5L,ATF7
CDC5L,BRIP1
CDC5L,CDKN1A
CDC5L,HAPLN1
CDC5L,CBLN2
CDC5L,NBN
CDC5L,MELK
CDC5L,PDE3B
CDC5L,HES5
CDC5L,MARCH4
CDC5L,NRAS
CDC5L,FHL1
CDC5L,CSN1S1
CDC5L,PLAC1
CDC5L,TNMD
BRCA2,HDAC1
BRCA2,RAD51
BRCA2,PLK1
BRCA2,PALB2
BPTF,HES1
BPTF,SIX3
BPTF,NNAT
BPTF,RTN4RL1
BPTF,PALB2
BPTF,KCNJ16
BPTF,PIK3R3
BPTF,FGFR1
BPTF,DQX1
BPTF,MYH1
BPTF,FGF23
BPTF,FZD8
BACH2,BACH1
BACH2,PITX1
BACH2,RBP4
BACH2,WNT10B
BACH2,MMP10
BACH2,CA9
BACH2,DUSP13
BACH2,ATOH8
BACH2,VGF
BACH2,IGF1R
BACH2,WNT2B
BACH2,ITGA7
BACH2,MMP9
BACH2,SHC3
BACH2,SLC24A2
BACH2,ADRA1A
BACH2,TMEM151A
BACH2,AKT3
BACH1,ATF6
BACH1,ARNT
BACH1,ALX1
BACH1,WNT10B
BACH1,VIT
BACH1,FGF1
BACH1,DUSP13
BACH1,CSF3
BACH1,CRHBP
BACH1,VGF
BACH1,IGF1R
BACH1,DLL4
BACH1,DES
BACH1,ITGA7
BACH1,MMP9
BACH1,MMP1
BACH1,SHC3
BACH1,SLC24A2
BACH1,NRAS
BACH1,TMEM151A
BACH1,AKT3
ATF7,ARNT
ATF7,GATA4
ATF7,MAP2K1
ATF7,RAD51C
ATF7,WNT11
ATF7,WNT10A
ATF7,LHX1
ATF7,HCN2
ATF7,CEP55
ATF7,FLT1
ATF7,CSNK1A1
ATF7,ERBB2
ATF7,JAG2
ATF7,SHC3
ATF7,DQX1
ATF7,TMEM151A
ATF7,FGF9
ATF7,WNT2
ATF7,LRP6
ATF6,GATA4
ATF6,RPS6KB2
ATF6,MAP2K1
ATF6,RAD51C
ATF6,WNT11
ATF6,WNT10A
ATF6,LHX1
ATF6,HCN2
ATF6,RASSF7
ATF6,CEP55
ATF6,FLT1
ATF6,CSNK1A1
ATF6,JAG2
ATF6,SHC3
ATF6,DQX1
ATF6,VSTM2A
ATF6,TMEM151A
ATF6,UCHL5
ATF6,FGF9
ATF6,WNT2
ATF6,LRP6
ATF6,PAMR1
ATF5,ARNT
ATF5,AHR
ATF5,GATA4
ATF5,MAP2K1
ATF5,RAD51C
ATF5,WNT11
ATF5,WNT10A
ATF5,LHX1
ATF5,HCN2
ATF5,CEP55
ATF5,FLT1
ATF5,CSNK1A1
ATF5,JAG2
ATF5,SHC3
ATF5,DQX1
ATF5,TMEM151A
ATF5,FGF9
ATF5,WNT2
ATF5,LRP6
ATF5,CYP2B6
ARNT,ALX1
ARNT,AHR
ARNT,APC
ARNT,HES1
ARNT,HEY2
ARNT,NCOA1
ARNT,RAD51
ARNT,KLF15
ARNT,THAP1
ARNT,EPO
ARNT,TNNI3
ARNT,PTEN
ARNT,LEP
ARNT,GBX2
ARNT,EXT1
ARNT,CDK6
ARNT,TNXB
ARNT,CA9
ARNT,FAM83D
ARNT,WNT7B
ARNT,WNT4
ARNT,WNT10A
ARNT,TRHDE
ARNT,RTN4RL1
ARNT,NPR1
ARNT,JAG1
ARNT,FGF8
ARNT,ACVR1C
ARNT,GSK3B
ARNT,VGF
ARNT,WNT5A
ARNT,LPL
ARNT,HIST1H3H
ARNT,GRIA4
ARNT,DLL4
ARNT,UBE2C
ARNT,DVL1
ARNT,MTDH
ARNT,HTR1D
ARNT,FZD7
ARNT,FZD5
ARNT,FLT1
ARNT,AP2B1
ARNT,FGFR1
ARNT,RDH5
ARNT,DVL2
ARNT,TIMP4
ARNT,HES5
ARNT,CYP1A1
ARNT,KIF1A
ARNT,MARCH4
ARNT,SLC24A2
ARNT,NRAS
ARNT,DPP6
ARNT,PLIN1
ARNT,FGF6
ARNT,LRP5
ARNT,SEL1L2
ARNT,KCNA2
ARNT,POLK
ARNT,KCNA4
ARNT,RAD21L1
ALX1,AHR
ALX1,NNAT
ALX1,WNT3
ALX1,NELL2
ALX1,GADD45A
ALX1,FZD5
ALX1,VSTM2A
ALX1,ANGPTL5
AHR,HES1
AHR,NCOA1
AHR,RAD51
AHR,RB1
AHR,KLF15
AHR,THAP1
AHR,TNNI3
AHR,GBX2
AHR,CDK6
AHR,CCND1
AHR,CA9
AHR,FAM83D
AHR,WNT7B
AHR,WNT4
AHR,TRHDE
AHR,RTN4RL1
AHR,NPR1
AHR,JAG1
AHR,FGF8
AHR,WNT5A
AHR,HIST1H3H
AHR,GRIA4
AHR,DLL4
AHR,MTDH
AHR,FZD5
AHR,FLT1
AHR,AP2B1
AHR,FGFR1
AHR,TIMP4
AHR,HES5
AHR,CYP1A1
AHR,KIF1A
AHR,MARCH4
AHR,SLC24A2
AHR,LRP5
AHR,SEL1L2
AHR,KCNA2
AHR,POLK
AHR,KCNA4
AHR,CYP2B6
APC,BUB1
APC,GSK3B
APC,DVL1
APC,AXIN1
APC,AKT1
APC,AXIN2
APC,DVL2
APC,DVL3
ASCL1,HES1
ATM,FOXM1
ATM,RAD51
ATM,CDKN1A
ATM,CHEK2
ATM,NBN
ATM,BAX
ATM,IGF1R
ATM,PBK
ATM,GADD45A
ATM,AP2B1
BARD1,BRIP1
BARD1,MSH2
BRIP1,FOXM1
DDB2,HDAC1
FOXM1,CDH1
FOXM1,CYP3A4
GATA4,HEY2
GATA4,ERBB2
GATA4,FGF10
HDAC1,HEY2
HDAC1,RB1
HDAC1,CDC20
HDAC1,CDKN1A
HDAC1,BUB1
HDAC1,EGFR
HDAC1,PHB
HDAC1,CCND1
HDAC1,RFC4
HDAC1,TOP2A
HDAC1,CDH1
HDAC1,MMP9
HDAC1,CYP3A4
HDAC1,MAGEA1
HES1,HEY2
HES1,NOTCH3
HES1,PITX1
HES1,PTEN
HIF3A,EGLN1
INSM1,CCND1
INSM1,SORBS1
MYT1,PLK1
NCOA1,CDKN1A
NCOA1,EPO
NCOA1,CCND1
NCOA3,EPO
NCOA3,MMP10
NCOA3,CCND1
NCOA3,ERBB2
NCOA3,PLAC1
NOTCH2,MYOC
NOTCH2,JAG1
NOTCH2,DLL3
NOTCH2,DLL1
NOTCH2,GSK3B
NOTCH2,DLL4
NOTCH2,DVL1
NOTCH2,DVL2
NOTCH2,JAG2
NOTCH2,DVL3
NOTCH3,JAG1
NOTCH3,DLL3
NOTCH3,DLL1
NOTCH3,DLL4
NOTCH3,DVL1
NOTCH3,DVL2
NOTCH3,JAG2
NOTCH3,DVL3
NOTCH4,JAG1
NOTCH4,DLL3
NOTCH4,DLL1
NOTCH4,DLL4
NOTCH4,DVL1
NOTCH4,DVL2
NOTCH4,JAG2
NOTCH4,DVL3
PITX1,DVL3
RAD51,RAD51C
RAD51,RAD54L
RB1,RB1CC1
RB1,UHRF1
RB1,CDKN1A
RB1,CDK6
RB1,PHB
RB1,CCND1
RB1,PIK3R1
RB1,NDC80
RB1,IGF1
RB1,CCNE2
RB1,TOP2A
RB1,LIN9
RB1,CDK4
RB1,PIK3R3
RB1,FGFR1
RB1,CDH1
RB1,CASP8
RB1,RAF1
E2F8,CCND1
FOXJ1,ASPM
KLF15,LRP5
LIN28A,CCND1
UHRF1,TOP2A
